	Class ID	Original term	Term	T2T best score	Ontology	found_term	TermID
17	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry system	0.901	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
18	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry administration	0.834	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
19	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry approach	0.883	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
20	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry system	0.901	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
21	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry administration	0.834	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
22	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry approach	0.883	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
23	http://purl.obolibrary.org/obo/CHMO_0000239	graphite furnace atomic absorption spectrometry	graphite furnace atomic absorption spectrometry system	0.901	mmo	graphite furnace atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000380
24	http://purl.obolibrary.org/obo/MMO_0000669	western blot assay	western blot assay administration	0.673	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
25	http://purl.obolibrary.org/obo/MMO_0000669	western blot assay	western blot assay	0.922	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
26	http://purl.obolibrary.org/obo/MMO_0000669	western blot assay	western blot assay	0.922	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
27	http://purl.obolibrary.org/obo/MMO_0000669	western blot assay	western blot assay administration	0.673	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
28	http://purl.obolibrary.org/obo/MMO_0000669	western blot assay	western blot assay	0.922	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
29	http://purl.obolibrary.org/obo/MMO_0000669	western blot assay	western blot assay	0.922	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
30	http://purl.obolibrary.org/obo/OBI_0000854	western blot assay	western blot assay administration	0.673	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
31	http://purl.obolibrary.org/obo/OBI_0000854	western blot assay	western blot assay	0.922	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
32	http://purl.obolibrary.org/obo/OBI_0000854	western blot assay	western blot assay	0.922	mmo	western blot assay	http://purl.obolibrary.org/obo/MMO_0000669
33	http://purl.obolibrary.org/obo/MMO_0000035	digital scale	digital scale administration	0.71	ncit	Agent Administration	http://purl.obolibrary.org/obo/NCIT_C70962
34	http://purl.obolibrary.org/obo/MMO_0000035	digital scale	digital scale approach	0.769	mmo	whole body digital scale	http://purl.obolibrary.org/obo/MMO_0000017
35	http://purl.obolibrary.org/obo/MMO_0000035	digital scale	digital scale surveillance	0.702	mmo	whole body digital scale	http://purl.obolibrary.org/obo/MMO_0000017
36	http://purl.obolibrary.org/obo/MMO_0000647	Northern blot assay	Northern blot assay assessment	0.734	mmo	Northern blot assay	http://purl.obolibrary.org/obo/MMO_0000647
37	http://purl.obolibrary.org/obo/MMO_0000647	Northern blot assay	Northern blot assay	0.934	mmo	Northern blot assay	http://purl.obolibrary.org/obo/MMO_0000647
38	http://purl.obolibrary.org/obo/MMO_0000647	Northern blot assay	Northern blot assay method	0.803	mmo	Northern blot assay	http://purl.obolibrary.org/obo/MMO_0000647
39	http://purl.obolibrary.org/obo/MMO_0000647	Northern blot assay	Northern blot assay assessment	0.734	mmo	Northern blot assay	http://purl.obolibrary.org/obo/MMO_0000647
40	http://purl.obolibrary.org/obo/MMO_0000647	Northern blot assay	Northern blot assay	0.934	mmo	Northern blot assay	http://purl.obolibrary.org/obo/MMO_0000647
41	http://purl.obolibrary.org/obo/MMO_0000647	Northern blot assay	Northern blot assay method	0.803	mmo	Northern blot assay	http://purl.obolibrary.org/obo/MMO_0000647
42	http://purl.obolibrary.org/obo/MMO_0000660	serial analysis of gene expression assay	serial analysis of gene expression assay testing	0.865	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
43	http://purl.obolibrary.org/obo/MMO_0000660	serial analysis of gene expression assay	serial analysis of gene expression assay	0.948	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
44	http://purl.obolibrary.org/obo/MMO_0000660	serial analysis of gene expression assay	serial analysis of gene expression assay	0.948	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
45	http://purl.obolibrary.org/obo/MMO_0000660	serial analysis of gene expression assay	serial analysis of gene expression assay testing	0.865	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
46	http://purl.obolibrary.org/obo/MMO_0000660	serial analysis of gene expression assay	serial analysis of gene expression assay	0.948	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
47	http://purl.obolibrary.org/obo/MMO_0000660	serial analysis of gene expression assay	serial analysis of gene expression assay	0.948	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
48	http://purl.obolibrary.org/obo/OBI_0002029	serial analysis of gene expression assay	serial analysis of gene expression assay testing	0.865	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
49	http://purl.obolibrary.org/obo/OBI_0002029	serial analysis of gene expression assay	serial analysis of gene expression assay	0.948	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
50	http://purl.obolibrary.org/obo/OBI_0002029	serial analysis of gene expression assay	serial analysis of gene expression assay	0.948	mmo	serial analysis of gene expression assay	http://purl.obolibrary.org/obo/MMO_0000660
51	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
52	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography	high-performance liquid chromatography method	0.909	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
53	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
54	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
55	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography	high-performance liquid chromatography method	0.909	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
56	http://purl.obolibrary.org/obo/MMO_0000394	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
57	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
58	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography method	0.909	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
59	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
60	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
61	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography method	0.909	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
62	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
63	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
64	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography method	0.909	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
65	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
66	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
67	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography method	0.909	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
68	http://purl.obolibrary.org/obo/CHMO_0001009	high-performance liquid chromatography	high-performance liquid chromatography	0.984	ncit	High Performance Liquid Chromatography	http://purl.obolibrary.org/obo/NCIT_C16434
69	http://purl.obolibrary.org/obo/MMO_0000287	electrophoresis	electrophoresis design	0.86	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
70	http://purl.obolibrary.org/obo/MMO_0000287	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
71	http://purl.obolibrary.org/obo/MMO_0000287	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
72	http://purl.obolibrary.org/obo/CHMO_0001019	electrophoresis	electrophoresis design	0.86	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
73	http://purl.obolibrary.org/obo/CHMO_0001019	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
74	http://purl.obolibrary.org/obo/CHMO_0001019	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
75	http://purl.obolibrary.org/obo/CHMO_0001019	electrophoresis	electrophoresis design	0.86	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
76	http://purl.obolibrary.org/obo/CHMO_0001019	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
77	http://purl.obolibrary.org/obo/CHMO_0001019	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
78	http://purl.obolibrary.org/obo/OBI_0600053	electrophoresis	electrophoresis design	0.86	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
79	http://purl.obolibrary.org/obo/OBI_0600053	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
80	http://purl.obolibrary.org/obo/OBI_0600053	electrophoresis	electrophoresis	0.991	ncit	Electrophoresis	http://purl.obolibrary.org/obo/NCIT_C16536
81	http://purl.obolibrary.org/obo/MMO_0000379	flame atomic absorption spectrometry	flame atomic absorption spectrometry detection	0.858	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
82	http://purl.obolibrary.org/obo/MMO_0000379	flame atomic absorption spectrometry	flame atomic absorption spectrometry analysis	0.868	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
83	http://purl.obolibrary.org/obo/MMO_0000379	flame atomic absorption spectrometry	flame atomic absorption spectrometry	0.968	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
84	http://purl.obolibrary.org/obo/MMO_0000379	flame atomic absorption spectrometry	flame atomic absorption spectrometry detection	0.858	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
85	http://purl.obolibrary.org/obo/MMO_0000379	flame atomic absorption spectrometry	flame atomic absorption spectrometry analysis	0.868	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
86	http://purl.obolibrary.org/obo/MMO_0000379	flame atomic absorption spectrometry	flame atomic absorption spectrometry	0.968	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
87	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry detection	0.858	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
88	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry analysis	0.868	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
89	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry	0.968	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
90	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry detection	0.858	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
91	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry analysis	0.868	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
92	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry	0.968	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
93	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry detection	0.858	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
94	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry analysis	0.868	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
95	http://purl.obolibrary.org/obo/CHMO_0000243	flame atomic absorption spectrometry	flame atomic absorption spectrometry	0.968	mmo	flame atomic absorption spectrometry	http://purl.obolibrary.org/obo/MMO_0000379
96	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
97	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
98	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
99	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
100	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
101	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
102	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
103	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
104	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
105	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
106	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
107	http://purl.obolibrary.org/obo/MMO_0000721	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
108	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
109	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
110	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
111	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
112	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
113	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
114	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
115	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
116	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
117	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
118	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
119	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
120	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
121	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
122	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
123	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
124	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry administration	0.853	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
125	http://purl.obolibrary.org/obo/CHMO_0000715	ultra-performance liquid chromatography-mass spectrometry	ultra-performance liquid chromatography-mass spectrometry	0.954	chmo	ultra-performance liquid chromatography-mass spectrometry	http://purl.obolibrary.org/obo/CHMO_0000715
126	http://purl.obolibrary.org/obo/MMO_0000685	confocal microscopy	confocal microscopy process	0.837	bao	confocal microscopy	https://www.ebi.ac.uk/ols4/ontologies/bao/classes/http%253A%252F%252Fwww.bioassayontology.org%252Fbao%2523BAO_0000453
127	http://purl.obolibrary.org/obo/MMO_0000685	confocal microscopy	confocal microscopy detection	0.806	bao	confocal microscopy	https://www.ebi.ac.uk/ols4/ontologies/bao/classes/http%253A%252F%252Fwww.bioassayontology.org%252Fbao%2523BAO_0000453
128	http://purl.obolibrary.org/obo/MMO_0000685	confocal microscopy	confocal microscopy system	0.855	bao	confocal microscopy	https://www.ebi.ac.uk/ols4/ontologies/bao/classes/http%253A%252F%252Fwww.bioassayontology.org%252Fbao%2523BAO_0000453
129	http://purl.obolibrary.org/obo/MMO_0000685	confocal microscopy	confocal microscopy process	0.837	bao	confocal microscopy	https://www.ebi.ac.uk/ols4/ontologies/bao/classes/http%253A%252F%252Fwww.bioassayontology.org%252Fbao%2523BAO_0000453
130	http://purl.obolibrary.org/obo/MMO_0000685	confocal microscopy	confocal microscopy detection	0.806	bao	confocal microscopy	https://www.ebi.ac.uk/ols4/ontologies/bao/classes/http%253A%252F%252Fwww.bioassayontology.org%252Fbao%2523BAO_0000453
131	http://purl.obolibrary.org/obo/MMO_0000685	confocal microscopy	confocal microscopy system	0.855	bao	confocal microscopy	https://www.ebi.ac.uk/ols4/ontologies/bao/classes/http%253A%252F%252Fwww.bioassayontology.org%252Fbao%2523BAO_0000453
